CustomerID,Recency,Frequency,Monetary,Cluster
18043,24,3,2.9121487603305787,0
18044,3,10,4.251574803149607,0
18045,44,1,2.606808510638298,0
18048,202,2,1.5,1
18050,358,1,2.31,1
18053,70,1,1.5855000000000001,0
18055,6,10,4.0215555555555556,0
18056,287,1,3.7578947368421054,1
18058,9,1,1.7966666666666666,0
18059,22,3,1.913333333333333,0
18061,21,10,5.010434782608696,0
18062,172,3,4.489259259259259,1
18064,132,2,2.2471428571428573,0
18065,5,14,4.154306569343065,0
18066,74,1,3.4299999999999997,0
18067,39,1,2.8329729729729727,0
18068,288,1,16.95,1
18069,25,5,2.201787234042553,0
18071,257,2,2.998,1
18072,185,1,0.885,1
18073,113,12,3.834931506849315,0
18074,373,1,4.7807692307692315,1
18075,22,10,3.4669014084507044,0
18077,7,11,1.8249779735682818,0
18078,216,2,2.98551724137931,1
18079,44,4,0.8958267716535433,0
18080,18,2,1.9,0
18081,35,3,3.84,0
18082,25,1,2.153972602739726,0
18084,15,1,0.29,0
18085,329,2,2.8448275862068964,1
18086,273,1,1.48,1
18087,97,2,426.81,4
18088,60,1,2.0935897435897437,0
18092,1,11,3.7192134831460675,0
18093,92,4,1.6352777777777776,0
18094,81,7,2.1552857142857142,0
18095,312,2,2.619047619047619,1
18096,11,3,2.2876525821596245,0
18097,7,6,2.9694444444444446,0
18099,126,1,2.1389473684210527,0
18101,10,2,2.580487804878049,0
18102,0,60,4.503294663573086,0
18104,36,1,3.758947368421053,0
18105,37,1,2.232222222222222,0
18106,329,1,3.9358974358974357,1
18108,253,1,4.711764705882352,1
18109,1,26,4.930247747747748,0
18110,19,1,2.7769565217391303,0
18112,11,2,4.289230769230769,0
18113,368,1,1.06,1
18114,289,1,5.533928571428571,1
18116,67,8,2.370079365079365,0
18117,25,1,1.2141891891891892,0
18118,10,26,2.5287959343236905,0
18119,367,1,2.7823333333333333,1
18120,213,1,4.0323529411764705,1
18121,148,2,1.865,1
18122,7,6,2.3395054945054947,0
18123,23,2,1.4233333333333333,0
18125,29,4,2.225459183673469,0
18126,60,1,1.9507142857142856,0
18127,18,3,3.177446808510638,0
18129,242,1,2.9250000000000003,1
18130,14,3,2.3695714285714287,0
18133,211,1,0.69,1
18135,28,5,2.3075,0
18136,62,3,2.728421052631579,0
18138,294,1,6.25625,1
18139,17,6,1.5092452830188678,0
18142,156,2,1.53,1
18143,116,2,2.728360655737705,0
18144,7,12,4.43046511627907,0
18145,12,4,1.801447963800905,0
18146,140,2,1.95,0
18147,45,2,1.2971428571428572,0
18149,50,3,2.7525,0
18150,31,3,2.3235135135135137,0
18151,134,2,3.1986842105263156,0
18154,2,2,2.8261904761904764,0
18155,74,3,2.4703999999999997,0
18156,12,2,3.0002142857142857,0
18158,8,2,1.2944117647058824,0
18159,300,1,5.004347826086956,1
18160,56,2,3.657179487179487,0
18161,14,5,3.640125,0
18164,36,1,4.207083333333333,0
18165,176,1,1.238,1
18167,22,3,3.788648648648649,0
18168,175,6,3.2399236641221374,1
18169,60,1,3.688888888888889,0
18170,32,3,4.247368421052632,0
18171,58,5,5.11037037037037,0
18172,14,20,3.107037037037037,0
18173,86,4,2.705806451612903,0
18174,6,1,2.08,0
18176,357,1,2.6816666666666666,1
18177,30,6,1.8343243243243244,0
18178,128,4,2.448762886597938,0
18179,8,6,2.761,0
18180,4,6,2.080840336134454,0
18181,23,1,3.6140909090909092,0
18183,226,2,3.5043243243243243,1
18184,14,1,0.83,0
18185,248,1,3.626470588235294,1
18188,14,3,2.4726760563380283,0
18189,77,2,3.2851470588235294,0
18190,191,2,3.929333333333333,1
18191,261,1,4.021428571428571,1
18192,71,1,4.007333333333333,0
18193,164,1,3.5949999999999998,1
18194,81,1,1.6514285714285712,0
18196,94,2,2.2075886524822694,0
18198,3,17,2.3962893081761005,0
18200,105,1,1.9684375,0
18202,199,3,4.052058823529412,1
18203,156,1,4.583157894736842,1
18204,70,3,2.5493,0
18205,35,2,4.58,0
18209,28,1,3.24375,0
18210,1,6,3.5970895522388058,0
18211,25,5,2.451904761904762,0
18212,325,1,3.057674418604651,1
18213,236,1,1.5013333333333334,1
18215,88,1,2.9930769230769227,0
18216,30,1,4.935384615384615,0
18217,28,2,2.0880645161290325,0
18218,210,2,1.7866666666666664,1
18219,2,10,4.12921052631579,0
18220,226,1,1.06,1
18221,21,5,2.6042187500000002,0
18222,92,1,3.2557894736842106,0
18223,4,14,2.9675,0
18224,263,1,3.06,1
18225,2,12,2.5551660516605166,0
18226,43,11,2.185206611570248,0
18227,217,1,8.65,1
18228,56,2,3.9876666666666667,0
18229,11,20,4.626585365853659,0
18230,8,7,2.191627906976744,0
18231,191,5,3.765483870967742,1
18232,81,4,3.724864864864865,0
18233,325,1,110.0,1
18235,71,3,2.1464423076923076,0
18236,29,6,3.3632653061224493,0
18237,2,5,2.957704918032787,0
18239,218,5,2.871931818181818,1
18240,45,1,3.9283333333333332,0
18241,9,17,3.2537499999999997,0
18242,71,4,3.279871794871795,0
18245,6,7,2.5844,0
18246,23,2,4.71,0
18248,122,2,4.105744680851064,0
18249,16,1,1.60375,0
18250,309,1,3.8057142857142856,1
18251,86,1,0.771875,0
18252,50,2,3.129081632653061,0
18255,88,1,1.7166666666666668,0
18257,38,8,3.40364406779661,0
18259,24,3,3.2595238095238095,0
18260,172,6,3.5070149253731344,1
18261,42,2,3.0828571428571427,0
18262,139,1,1.123076923076923,0
18263,25,3,0.9595081967213115,0
18265,71,2,5.246521739130435,0
18268,133,1,12.75,0
18269,365,1,3.164285714285714,1
18270,37,2,3.6727272727272724,0
18272,2,6,2.2946385542168675,0
18273,1,3,2.55,0
18274,29,1,3.671818181818182,0
18276,43,1,2.482142857142857,0
18277,57,1,3.1412500000000003,0
18278,73,1,3.283333333333333,0
18280,277,1,4.765,1
18281,180,1,5.622857142857143,1
18282,7,2,5.199166666666667,0
18283,3,16,1.6149867724867726,0
18287,42,3,1.4935714285714285,0
